"fightHref";"eventName";"eventDate";"eventLocation";"winnerHref";"winnerFirstName";"winnerLastName";"loserHref";"loserFirstName";"loserLastName";"result";"weightClass";"method";"methodDetails";"round";"time";"fightDuration";"belt";"fightOfTheNight";"performanceOfTheNight";"koOfTheNight";"submissionOfTheNight"
"5f9b063630e52778";"UFC 59: Reality Check";"2006-04-15 00:00:00";"Anaheim, California, USA";"2f732dd9210d301f";"Tito";"Ortiz";"fcffee71cff5530e";"Forrest";"Griffin";"win";"Light Heavyweight";"splitDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"f747fbe721cdb042";"UFC 59: Reality Check";"2006-04-15 00:00:00";"Anaheim, California, USA";"8f2d9ee27f206f1f";"Evan";"Tanner";"8c3f3c43c8ceb778";"Justin";"Levens";"win";"Middleweight";"submission";"Triangle Choke";"1";"194";"194";"0";"0";"0";"0";"0"
"fb972da69450127f";"UFC 59: Reality Check";"2006-04-15 00:00:00";"Anaheim, California, USA";"cbfd1d34356a004c";"Jeff";"Monson";"6aa1cbc1466e9a0b";"Marcio";"Cruz";"win";"Heavyweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"fdafa20b7ec8cb44";"UFC 59: Reality Check";"2006-04-15 00:00:00";"Anaheim, California, USA";"4123fd4dcc1fe937";"David";"Terrell";"3410cf010558dc8b";"Scott";"Smith";"win";"Middleweight";"submission";"Rear Naked Choke";"1";"188";"188";"0";"0";"0";"0";"0"
"fef433a7cb7a2029";"UFC 59: Reality Check";"2006-04-15 00:00:00";"Anaheim, California, USA";"029880cdbf5ca089";"Sean";"Sherk";"f57a8a52ca401ed9";"Nick";"Diaz";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"3b03f8d3a55f3cb2";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"dea070ed4a2a8281";"Thiago";"Santos";"3a46b268013afede";"Kevin";"Holland";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"520f6379fefd8fda";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"b6452706b373eea1";"Renato";"Moicano";"d247691a6c0e9034";"Cub";"Swanson";"win";"Featherweight";"submission";"Rear Naked Choke";"1";"255";"255";"0";"0";"1";"0";"0"
"5d8a1daadda47ace";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"1ebe20ebbfa15e29";"Zhang";"Weili";"b76c6268dc1d3c05";"Danielle";"Taylor";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"65223fa6055df489";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"1ae8f3c723aacff4";"Ricardo";"Ramos";"a7897d200692ab64";"Kyung Ho";"Kang";"win";"Bantamweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"866729ea2ceddb25";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"ab2b4ff41d6ebe0f";"Alex";"Perez";"d2036f31c035e0d1";"Jose";"Torres";"win";"Flyweight";"KO/TKO";"Punches";"1";"226";"226";"0";"0";"0";"0";"0"
"8e971c1ec4b981cc";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"7c7332319c14094c";"Marlon";"Vera";"2296125b6c362355";;"Wulijiburen";"win";"Bantamweight";"KO/TKO";"Punch";"2";"293";"593";"0";"0";"0";"0";"0"
"c8a9d3917d77ede2";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"6bd02119599741a4";"Pedro";"Munhoz";"ec52462a1b41f714";"Brett";"Johns";"win";"Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"d2f6b87189908088";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"6fd953151d981979";"JJ";"Aldrich";"9673a497a9da119a";"Polyana";"Viana";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"de32c5a78aaf89e9";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"c849740a3ff51931";"TJ";"Dillashaw";"d8c7c61b176e3994";"Cody";"Garbrandt";"win";"Bantamweight";"KO/TKO";"Punches";"1";"250";"250";"1";"0";"1";"0";"0"
"e57a78a422439774";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"5987b2458f4b5290";"Ricky";"Simon";"cc1a8b4b38b92c6d";"Montel";"Jackson";"win";"Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"e85e83ab4e60e768";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"0d62719b1dcf7c40";"Sheymon";"Moraes";"5b8ba8f5512893b1";"Matt";"Sayles";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f2ca358ea9bec156";"UFC 227: Dillashaw vs. Garbrandt 2";"2018-08-04 00:00:00";"Los Angeles, California, USA";"056c493bbd76a918";"Henry";"Cejudo";"8a304bfd6bf04a57";"Demetrious";"Johnson";"win";"Flyweight";"splitDecision";NULL;"5";"300";"1500";"1";"1";"0";"0";"0"
"1d9f862a47540785";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"df1eb4354d18a906";"Scott";"Holtzman";"98a6b2361045898f";"Dong Hyun";"Ma";"win";"Lightweight";"KO/TKO";NULL;"2";"300";"600";"0";"0";"0";"0";"0"
"326de7f7ec9e7035";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"d7338bcb141abd2c";"Antonina";"Shevchenko";"3cf66c62d9069f43";"Lucie";"Pudilova";"win";"Women's Flyweight";"submission";"Rear Naked Choke";"2";"80";"380";"0";"1";"0";"0";"0"
"60162c95d921d1ae";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"67c1d46f4ed16f9e";"Matt";"Schnell";"215a70f073a7b726";"Jordan";"Espinosa";"win";"Flyweight";"submission";"Triangle Choke";"1";"83";"83";"0";"0";"1";"0";"0"
"94560d1dc6248347";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"7559395ad833c074";"Miranda";"Granger";"26e3f3928b1891d9";"Hannah";"Goldy";"win";"Women's Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"cd6b799ec79c489a";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"8667caa0451d245b";"Kennedy";"Nzechukwu";"025f0b1b58fbad01";"Darko";"Stosic";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"dbbd17b6995f014b";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"b7b84ccd221be298";"Nasrat";"Haqparast";"ae7fe94f117f98cf";"Joaquim";"Silva";"win";"Lightweight";"KO/TKO";"Punch";"2";"36";"336";"0";"0";"1";"0";"0"
"dc49373c52eedaa3";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"6ac9bc2953c47345";"Gerald";"Meerschaert";"b27a1fcb56a3035a";"Trevin";"Giles";"win";"Middleweight";"submission";"Guillotine Choke";"3";"109";"709";"0";"0";"0";"0";"0"
"e139628170777bef";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"dc9572dd6ec74859";"Colby";"Covington";"f2925e6db404bf1d";"Robbie";"Lawler";"win";"Welterweight";"unanimousDecision";NULL;"5";"300";"1500";"0";"0";"0";"0";"0"
"e3acb789f7dcd34c";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"729d4bd5a6cd0a97";"Lauren";"Murphy";"82cbb809d5ee565c";"Mara";"Romero Borella";"win";"Women's Flyweight";"KO/TKO";"Knee";"3";"106";"706";"0";"0";"0";"0";"0"
"e96d929f8207a3e0";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"d1941565abf50b16";"Jim";"Miller";"c47df9303d318c67";"Clay";"Guida";"win";"Lightweight";"submission";"Guillotine Choke";"1";"58";"58";"0";"0";"0";"0";"0"
"f4bd11655adeb078";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"9e50097a89442158";"Mickey";"Gall";"cbf1c7ba5408a66f";"Salim";"Touahri";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f6ab2eec90980ac0";"UFC Fight Night: Covington vs. Lawler";"2019-08-03 00:00:00";"Newark, New Jersey, USA";"6f7c616b98e18c29";"Claudio";"Silva";"f9a20a17d712ef7c";"Cole";"Williams";"win";"Welterweight";"submission";"Neck Crank";"1";"155";"155";"0";"0";"0";"0";"0"
"0be6540982a5b0cd";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"7acbb0972e75281a";"Marvin";"Vettori";"16690d100f995f8f";"Omari";"Akhmedov";"draw";"Middleweight";"majorityDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"147d2ab0230af48d";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"08e908ed6d18d6a0";"Myles";"Jury";"814ff3018127e8fc";"Ricky";"Glenn";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"279b4190d9ef1379";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"634bb0de2eb043b4";"Cristiane";"Justino";"634e2fb70bde3fd5";"Holly";"Holm";"win";"Women's Featherweight";"unanimousDecision";NULL;"5";"300";"1500";"1";"1";"0";"0";"0"
"3d76ed7e224e9c99";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"193b9d1858bc4df3";"Dan";"Hooker";"32c355b04fc57f3a";"Marc";"Diakiese";"win";"Lightweight";"submission";"Guillotine Choke";"3";"42";"642";"0";"0";"0";"0";"0"
"7e9ed49a1831056f";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"1a31ef98efce7a79";"Matheus";"Nicolau";"d2bc285ead803db0";"Louis";"Smolka";"win";"Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"8f40ac90544d0003";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"c96d9178c9ed9e62";"Tim";"Elliott";"f57dd0bfa8c17813";"Mark";"De La Rosa";"win";"Bantamweight";"submission";"Anaconda Choke";"2";"101";"401";"0";"0";"1";"0";"0"
"a88a4c126d585320";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"032cc3922d871c7f";"Khabib";"Nurmagomedov";"64a50dad704d1d49";"Edson";"Barboza";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"1";"0";"0"
"c381ad2c0bf34dd9";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"84b3e7d38f2d2ec5";"Neil";"Magny";"f9f07bb5a43535ed";"Carlos";"Condit";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"e3a2bf2d9ee83318";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"749f572d1d3161fb";"Khalil";"Rountree Jr.";"0d65c432720accb9";"Michal";"Oleksiejczuk";"noContest";"Light Heavyweight";NULL;NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f77e3c681fe1b04e";"UFC 219: Cyborg vs. Holm";"2017-12-30 00:00:00";"Las Vegas, Nevada, USA";"d910665038efc639";"Carla";"Esparza";"98215d037be5bcb7";"Cynthia";"Calvillo";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"33e576af1d064e4e";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"282fa667ff9c51ed";"Cole";"Miller";"d74cba8566291bfa";"Junie";"Browning";"win";"Lightweight";"submission";"Guillotine Choke";"1";"118";"118";"0";"0";"0";"0";"0"
"47e17513aae45a95";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"5eedbf1e9601be35";"Brock";"Larson";"59aaf2730b84698a";"Jesse";"Sanders";"win";"Welterweight";"submission";"Rear Naked Choke";"1";"121";"121";"0";"0";"0";"0";"0"
"4b9203b86f0aa870";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"91186547a7f3f758";"Ricardo";"Almeida";"049d698d773eb3e1";"Matt";"Horwich";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"4cffb137402f7bb0";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"cb46dface0e28a2c";"Jorge";"Rivera";"d632d156c0549e07";"Nissen";"Osterneck";"win";"Middleweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"9c7a67ce1d6a01f9";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"75e5fec9f72910ef";"Gleison";"Tibau";"18968f97ad34f15c";"Jeremy";"Stephens";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"a561360edf66ee6f";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"054defd5420a551f";"Rob";"Kimmons";"d35c3ed553b71fa2";"Joe";"Vedepo";"win";"Middleweight";"submission";"Guillotine Choke";"1";"114";"114";"0";"0";"0";"0";"1"
"a7d42315236560e9";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"c0ab242c40decc55";"Ryan";"Bader";"aa03a3ca00ac6827";"Carmelo";"Marrero";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"ae68274ab6f78cd8";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"8b69839f3555a67b";"Martin";"Kampmann";"f9f07bb5a43535ed";"Carlos";"Condit";"win";"Welterweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"c642640db89fb033";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"89b8d1bf1ff09d1d";"Tim";"Credeur";"f8fe2053d73d7bcf";"Nick";"Catone";"win";"Middleweight";"submission";"Guillotine Choke";"2";"225";"525";"0";"0";"0";"0";"0"
"ddc233f8ca7c05aa";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"d5f820c11a121050";"Aaron";"Simpson";"9ca265dfe8323db3";"Tim";"McKenzie";"win";"Middleweight";"KO/TKO";"Punches";"1";"100";"100";"0";"0";"0";"1";"0"
"f1100f1bc6cbb351";"UFC Fight Night: Condit vs Kampmann";"2009-04-01 00:00:00";"Nashville, Tennessee, USA";"20205040232ed0f3";"Tyson";"Griffin";"6a2f7c151031653d";"Rafael";"Dos Anjos";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"1";"0";"0";"0"
"17a8fbfbe8d32258";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"8355922d564b152c";"Nate";"Diaz";"b7d524c77c27389b";"Marcus";"Davis";"win";"Welterweight";"submission";"Guillotine Choke";"3";"242";"842";"0";"1";"0";"0";"0"
"18cfc2f58d20c0f2";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"d0c29452d3272603";"Dan";"Miller";"010986ee359fb863";"John";"Salter";"win";"Middleweight";"submission";"Guillotine Choke";"2";"113";"413";"0";"0";"0";"0";"0"
"3d38022fdcb3b5c9";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"f2688492b9a525a3";"Frankie";"Edgar";"73c7cfa551289285";"BJ";"Penn";"win";"Lightweight";"unanimousDecision";NULL;"5";"300";"1500";"1";"0";"0";"0";"0"
"4bb7363bb03628f6";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"427b5953ac8e3a27";"Demian";"Maia";"df2bf09c99594848";"Mario";"Miranda";"win";"Middleweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"65290fc5216c2a73";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"6fb1ba67bef41b37";"Nik";"Lentz";"b45d6b73f4ca4467";"Andre";"Winner";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"9443197a9e0a22a2";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"236a37d96d476164";"Mike";"Pierce";"dc5a6b2fdb27e7dc";"Amilcar";"Alves";"win";"Welterweight";"submission";"Armbar";"3";"191";"791";"0";"0";"0";"0";"0"
"a5962421d687de8f";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"3bad7ef643840f67";"Joe";"Lauzon";"ccba80d4820ef557";"Gabe";"Ruediger";"win";"Lightweight";"submission";"Armbar";"1";"121";"121";"0";"0";"0";"0";"1"
"bec66de67818a9b1";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"0aa92558424ced9e";"Randy";"Couture";"d10b35152277cf98";"James";"Toney";"win";"Heavyweight";"submission";"Arm Triangle";"1";"199";"199";"0";"0";"0";"0";"0"
"dacca5ea6be14d08";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"9c669abd35b2522f";"Greg";"Soto";"5b407acfe0ef9b76";"Nick";"Osipczak";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f484290346cfcf73";"UFC 118: Edgar vs Penn 2";"2010-08-28 00:00:00";"Boston, Massachusetts, USA";"7d96bc577e5178b2";"Gray";"Maynard";"cb139171ed1b69fe";"Kenny";"Florian";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"10cff9ac7ce89c28";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"3a314d9fa7c6825d";"Douglas";"Silva de Andrade";"700a674c042b7a96";"Cody";"Gibson";"win";"Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"1574bb7476c9e556";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"d156513a19acf856";"Sam";"Alvey";"dbc17725b887860a";"Cezar";"Ferreira";"win";"Middleweight";"KO/TKO";"Punches";"1";"214";"214";"0";"0";"1";"0";"0"
"223f9a750428e1d0";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"1ff9589f9065a9ed";"Frank";"Mir";"8349d55cdecd393a";"Antonio";"Silva";"win";"Heavyweight";"KO/TKO";"Punch";"1";"100";"100";"0";"0";"1";"0";"0"
"4228886e94a25a63";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"7dcf06c1967801c1";"Adriano";"Martins";"9b7694d064a8a0ad";"Rustam";"Khabilov";"win";"Lightweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"76726a66840ccfa4";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"c7d297714d9ab1a4";"Marion";"Reneau";"6a1901c62ab3870f";"Jessica";"Andrade";"win";"Women's Bantamweight";"submission";"Triangle Choke";"1";"114";"114";"0";"0";"1";"0";"0"
"82e713f037e37fe9";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"6d1bffff14897645";"Santiago";"Ponzinibbio";"0d8011111be000b2";"Sean";"Strickland";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"a7ff11c5dfe65e86";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"1971869b7e054261";"Mike";"de la Torre";"8ce87f7e3a9baed2";"Tiago";"dos Santos e Silva";"win";"Featherweight";"KO/TKO";"Punch";"1";"179";"179";"0";"0";"0";"0";"0"
"b6a609806d44659f";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"19db7ac26308178f";"Ivan";"Jorge";"1d36f1ac66cf689d";"Josh";"Shockley";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"c7cbf6b47051fa7d";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"9ba2226646046b63";"Frankie";"Saenz";"2f95a3c6d58b2aad";"Iuri";"Alcantara";"win";"Bantamweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"d785f22c4cc99a3d";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"511e82663651438d";"Michael";"Johnson";"64a50dad704d1d49";"Edson";"Barboza";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"ec659c4e19f62700";"UFC Fight Night: Bigfoot vs Mir";"2015-02-22 00:00:00";"Porto Alegre, Rio Grande do Sul, Brazil";"8f0d576beba1cfcd";"Matt";"Dwyer";"ed74afc8b5b47a61";"William";"Macario";"win";"Welterweight";"KO/TKO";"Punch";"1";"194";"194";"0";"0";"1";"0";"0"
"1258b6f1cb5eed64";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"6f242453c91a5af0";"Dennis";"Bermudez";"c47df9303d318c67";"Clay";"Guida";"win";"Featherweight";"submission";"Rear Naked Choke";"2";"177";"477";"0";"0";"1";"0";"0"
"17dc833cda860933";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"47b9e0e7703a4868";"Jorge";"Masvidal";"5f99b2bafb10305f";"Daron";"Cruickshank";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"1f63949591ad61bd";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"365fee2da473b177";"Anthony";"Johnson";"73e09f837f3b5ecc";"Rogerio";"Nogueira";"win";"Light Heavyweight";"KO/TKO";"Punch";"1";"44";"44";"0";"0";"1";"0";"0"
"23124e6f3e7aa37d";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"887961364be5ceb3";"Bobby";"Green";"a566371ba2ad7152";"Josh";"Thomson";"win";"Lightweight";"splitDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"2e23e7ab6217c034";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"e51e5cb722bd47a8";"Patrick";"Cummins";"b959e8c7fd8390d2";"Kyle";"Kingsbury";"win";"Light Heavyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"35cdd5e50d30f26e";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"4b47e71384a9522f";"Tim";"Means";"575360be653ad6a6";"Hernani";"Perpetuo";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"55b3724a98c0469c";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"9f755fb04cc21499";"Noad";"Lahat";"d188a3b817860ec6";"Steven";"Siler";"win";"Featherweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"5da651d5867cbdfe";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"23024fdfc966410a";"Gilbert";"Burns";"69a400af4420cd6a";"Andreas";"Stahl";"win";"Welterweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"677910683d0fd88b";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"f2925e6db404bf1d";"Robbie";"Lawler";"31123249b0bbf52e";"Matt";"Brown";"win";"Welterweight";"unanimousDecision";NULL;"5";"300";"1500";"0";"1";"0";"0";"0"
"f29ba17d818d4fac";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"3d6749c4267da18f";"Joanna";"Jedrzejczyk";"75a6a390fd5dca46";"Juliana";"Lima";"win";"Women's Strawweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"f9e672ec431fed3f";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"8ce87f7e3a9baed2";"Tiago";"dos Santos e Silva";"c136b2a8852da5bd";"Akbarh";"Arreola";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"fe6b45e7210bfa8e";"UFC on FOX: Lawler vs Brown";"2014-07-26 00:00:00";"San Jose, California, USA";"1971869b7e054261";"Mike";"de la Torre";"def8166ff24bd237";"Brian";"Ortega";"noContest";"Featherweight";NULL;NULL;"1";"99";"99";"0";"0";"0";"0";"0"
"01be9ab42f1fd8e6";"UFC Fight Night: Henderson vs Dos Anjos";"2014-08-23 00:00:00";"Tulsa, Oklahoma, USA";"5aedf14771ca82d2";"Wilson";"Reis";"b12fc8a41e82d3a2";"Joby";"Sanchez";"win";"Flyweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"20f0129fc4861674";"UFC Fight Night: Henderson vs Dos Anjos";"2014-08-23 00:00:00";"Tulsa, Oklahoma, USA";"6256b2b1562cb8e1";"James";"Vick";"777dea713da2441d";"Valmir";"Lazaro";"win";"Lightweight";"unanimousDecision";NULL;"3";"300";"900";"0";"0";"0";"0";"0"
"351532f2fe6804d1";"UFC Fight Night: Henderson vs Dos Anjos";"2014-08-23 00:00:00";"Tulsa, Oklahoma, USA";"6a2f7c151031653d";"Rafael";"Dos Anjos";"2676b28836a5a836";"Benson";"Henderson";"win";"Lightweight";"KO/TKO";"Punch";"1";"151";"151";"0";"0";"1";"0";"0"
